tweets,id_str,len,date,source,likes,retweets,label
"Isn`t it awesome?

#Abdomen #Humananatomy #Shoulder #Stomach #Joint #Skin #Chest #Human #Text #Organ#physical… https://t.co/KuqBewdBrI",1255293126576689152,134,2020-04-29 00:29:38,TSM Social Rabbit,0,0,1
“Day 8” told my doctor today when he sees me in October for my physical I’ll be down in weight. Locked in 🔒 #SST… https://t.co/0or4KVD10V,1255291893178662912,137,2020-04-29 00:24:44,Instagram,0,0,1
"Wow, I got the brainy badge 🧠✨

Looks awesome, cerebrito.

Thanks @dannimakes 

#brain @tindie #badgelife #led… https://t.co/J9Eagsb6ta",1255290316275552257,135,2020-04-29 00:18:28,Twitter for Android,6,2,1
"@CoCoDo27 I love it! 

Overall: 75/35

#Happy #Perfect #GoTeam #Artist",1255290200072376320,70,2020-04-29 00:18:00,Twitter for iPhone,1,0,1
"After spending many late evenings &amp; weekends working, I ended my day by reading a beautiful “thank you” note from a… https://t.co/Itc0itkFkr",1255290179167891456,144,2020-04-29 00:17:55,Twitter for iPhone,6,1,1
#Health #Happy #Life 200ml Portables Dental Oral Irrigator Water Flosser Electric Floss… https://t.co/K4JEgjIE2x,1255289864343490562,112,2020-04-29 00:16:40,Google,1,0,1
#Health #Happy #Life Dual Handle Ultra High Powered Sonic Electric Toothbrush with Dock… https://t.co/lDSEUk0Frv,1255289863160696834,112,2020-04-29 00:16:40,Google,0,0,1
#Health #Happy #Life Pursonic Black Rechargeable Electric Toothbrush with Bonus Value Pack https://t.co/hSru4qW56t,1255289861642301440,114,2020-04-29 00:16:39,Google,0,0,1
#Health #Happy #Life Oral-B Pro 7500 SmartSeries Electric Rechargeable Toothbrush with… https://t.co/mNKp6uwCso,1255289860405018624,111,2020-04-29 00:16:39,Google,1,0,1
#Health #Happy #Life Philips Sonicare 5100 Protective Clean Rechargeable White/Mint HX6857… https://t.co/aXoCaauhIy,1255289858978992129,115,2020-04-29 00:16:39,Google,0,0,1
#Health #Happy #Life SimpliSonic Ultrasonic Rechargeable Electric Toothbrush Premium… https://t.co/4GbS7Gz01l,1255289855988416512,109,2020-04-29 00:16:38,Google,1,0,1
#Health #Happy #Life Philips Sonicare Expert Clean 7300 Black Electric Toothbrush NEW https://t.co/Pf87GzIlS9,1255289855053045760,109,2020-04-29 00:16:38,Google,0,0,1
"Tag your it! Create a smile post and tag as many people who have made you smile this week, smile challenge.
Bet you… https://t.co/jDiepcjCvw",1255289603810041857,140,2020-04-29 00:15:38,Instagram,0,0,1
"Puppies, Darth Vader and storm trooper masks!???? Am I the luckiest guy ever! Thanks Susie and Mia.

#starwars… https://t.co/AyJT9fTSHW",1255289587439669249,135,2020-04-29 00:15:34,Instagram,0,0,1
"【#MADPANDAFACTORY】
⠀
Let's🍌💦
⠀
https://t.co/4AQMD5IzwL
⠀
#HARIKEN
#バナナテイル
#BANANATAIL
#シャイボーイズ
#SHYBOYS… https://t.co/WAMgqEfWyg",1255289414177230849,128,2020-04-29 00:14:53,Twitter for iPhone,1,0,1
"Happy Birthday Blue 🐩💙🎂🎈🎉
#happybirthday #happy #LoveYou #blue https://t.co/jGDDnSXCYv",1255289326012940288,86,2020-04-29 00:14:32,Twitter Web App,7,0,1
