tweets,id_str,len,date,source,likes,retweets,label
@scottsantens Cares relief act is really true to its name. It’s there for them to act like they care… https://t.co/ld1O9fQ01D,1255225744340455426,125,2020-04-28 20:01:53,Twitter for iPhone,0,0,0
"Ruby just sent this to the group chat...
When we have plans to video chat this Friday... 😔 #sad https://t.co/R1DbdTCtnD",1255225743283556355,119,2020-04-28 20:01:52,Twitter for iPhone,1,0,0
@scottsantens And Banks are only approving multi million dollar PPP loans and leaving many small businesses flat br… https://t.co/bPEsG5iarC,1255225447266299906,140,2020-04-28 20:00:42,Twitter for iPhone,0,0,0
@nightbarbie Night Barbie Ummm I can't load into ANY place in royale high can you give me a tip? ;-; and you made t… https://t.co/ucZqjbcf2i,1255225158148804610,140,2020-04-28 19:59:33,Twitter Web App,0,0,0
@Trent_A_Wilson @lilbignose_ I can’t believe this :( #sad,1255224950870478848,57,2020-04-28 19:58:43,Twitter for iPhone,2,0,0
"The answer to opening the economy is testing, testing and testing.I do not understand why should it be so difficult… https://t.co/pfiLhCf7ld",1255224405963177985,140,2020-04-28 19:56:33,Twitter for iPhone,1,0,0
"@2hot4uAthena @StormyDaniels @BrianEvansSays @atensnut Athena says, while jealously doing her bust exercises, that… https://t.co/rMdnvf3T3G",1255224332302909442,139,2020-04-28 19:56:16,Twitter Web App,0,0,0
@BillHemmer - why does @FoxNews insist on using that liar Donna Brazille. She has NO credibility. She can’t even be… https://t.co/YYGzrYCWdO,1255224128480649216,140,2020-04-28 19:55:27,Twitter for iPad,4,1,0
@BillHemmer - why does @FoxNews insist on using that liar Donna Brazille. She has NO credibility. She can’t even be… https://t.co/pt7lTpoWUR,1255223937799204865,140,2020-04-28 19:54:42,Twitter for iPad,4,1,0
Such life #sad https://t.co/gPzKJINTUW,1255223926483025923,38,2020-04-28 19:54:39,Twitter for iPhone,0,0,0
"A special tribute to my son Christopher.Who was abducted on a family holiday in #Greece 

https://t.co/wSOIaYQlma… https://t.co/eYNheriv9z",1255223563856076807,138,2020-04-28 19:53:13,Twitter for iPad,0,0,0
@Stellenrust @CheninBlancSA And I had the one and only #Mothership last night @timatkin @Stellenrust #Sad,1255223480280387585,105,2020-04-28 19:52:53,Twitter for iPhone,2,0,0
@realDonaldTrump @BlueAngels @AFThunderbirds At least 222 public companies received forgivable loans totaling more… https://t.co/HkAyNwFufk,1255223336784756744,139,2020-04-28 19:52:19,Twitter Web App,0,0,0
@PraaaaaDaaaa Def Krazy outchea! Work/drink/grocery store my life right now lol #Sad,1255223210901151746,84,2020-04-28 19:51:49,Twitter for iPhone,1,0,0
he called me a dumbass bitch 😔💔 #heartbroken #sad #crying😭 #needpenis,1255222662395310084,69,2020-04-28 19:49:38,Twitter for Mac,7,1,0
Just Sit Back And Watch And U Gone Notice It’s A WHOLE LOT Of Grown Ass Ppl Out Here With Little Ass Kid Brains😩 #Sad,1255222469293674496,117,2020-04-28 19:48:52,Twitter for iPhone,0,0,0
"Now @VP @mike_pence, one of the leaders of the pro-death @GOP is putting the lives of those who defended our nation… https://t.co/SMz7cdoWQF",1255222416525135873,140,2020-04-28 19:48:39,TweetDeck,0,0,0
@3GoMigos @SaraCarterDC @HowardStern @realDonaldTrump It is if he honestly believes that's what the POTUS was talki… https://t.co/yRQz71eDwG,1255222216691724289,140,2020-04-28 19:47:52,Twitter Web App,1,1,0
"@MorgainePen1 @mstefan @emrazz Unfortunately, You're Always Clueless and Arrogant, as Well.… https://t.co/dBBPbi0vNe",1255222161909874690,116,2020-04-28 19:47:38,Twitter Web App,0,0,0
@ToniRay101 @kylecat10 @StrangerAunty @SophieNLucy @TalbertSwan do you block everyone with a different opinion than… https://t.co/7IR9YywUiO,1255222009325408257,140,2020-04-28 19:47:02,Twitter for iPhone,1,0,0
Georgia men guzzle disinfectants in misguided attempts to stop coronavirus – Raw Story https://t.co/sqVJnpEnEv  #sad #tragic,1255221548862058503,124,2020-04-28 19:45:12,Twitter Web Client,0,0,0
"@VentKazemaru I can't download it , it is no available in my country #sad",1255221083143376908,73,2020-04-28 19:43:21,Twitter for Android,0,0,0
"Often it feels like I am breathing today only because a few years back I had no idea which nerve to cut...

~ Sanhi… https://t.co/zZzeszBF76",1255220520347480064,140,2020-04-28 19:41:07,Twitter for Android,0,0,0
@karaswisher @nytimes And don't forget his supporters #trash #manydied #jerk #sad,1255220446489911301,81,2020-04-28 19:40:49,Twitter Web App,0,0,0
@maigmacmf Haven’t forgotten but intrigued POTUS decided to resurrect it after the disaster in Wisconsin. I’m sure… https://t.co/4zBInamO6n,1255220408397238284,139,2020-04-28 19:40:40,Twitter for iPad,0,0,0
"@JeffFlake There isn’t much of a future for the @gop after everything that has happened —and, more importantly, has… https://t.co/atirmpZhj6",1255220194508767233,140,2020-04-28 19:39:49,Twitter for iPhone,0,0,0
"@karaswisher @nytimes Americans are gullible and believe everything on FB, that is how this clown got elected the l… https://t.co/SwPwhYvYVD",1255220103609823233,140,2020-04-28 19:39:28,Twitter Web App,0,0,0
"@Hitler94948194 @aamir_khan Lagaan Could have been ATB in solo release.
DCH should've been released in 2006 -2010
R… https://t.co/uOGYepjRIf",1255219961024348160,140,2020-04-28 19:38:54,Twitter for Android,5,0,0
@Brandykody @PressSec @realDonaldTrump The Dear Leader doesn’t have to lie or exaggerate this one as his country ha… https://t.co/DE5tPdYk6s,1255219103847112706,140,2020-04-28 19:35:29,Twitter for iPhone,1,0,0
@GovMikeDeWine is looking more like a politician these last few days instead of a leader in the US who actually cared about his state.  #Sad,1255218647829819399,140,2020-04-28 19:33:41,Twitter Web App,0,0,0
"@pete_manhattan @jessemckinley @ndhapple @NYGovCuomo No, Pete from Manhattan. That article justly eviscerated de Bl… https://t.co/4ZBl6tVJZv",1255218646944800770,140,2020-04-28 19:33:40,Twitter Web App,0,0,0
"@JoeBiden Was this said b4 your diagnosis? You have the perfect excuse now with dementia, because you're on schedul… https://t.co/XDyBsqSVUu",1255217935741845505,140,2020-04-28 19:30:51,Twitter for Android,0,0,0
"I’m sorry to say : Seth Rich and family lost !  
#Sad #shame https://t.co/6zy8aVWMmm",1255217747354681347,84,2020-04-28 19:30:06,Twitter for iPad,0,0,0
"I'm in lost for words right now. My condolences goes out to Ms. Tammie(Mother), family and close friends.… https://t.co/uQoYrFf1Nu",1255217700688801794,130,2020-04-28 19:29:55,Twitter Web App,0,0,0
"Working on an arranged piano version of Xxxtentacion ""Sad"" 
#piano #Flstudio #sad #Beats https://t.co/oAQhkP8ywP",1255217429090906112,112,2020-04-28 19:28:50,Twitter for Android,6,1,0
"im numb but ill be okay.. it’s not like anyone cares anyways right ?
#sad #sadquotes #depression",1255216781800734731,96,2020-04-28 19:26:16,Twitter for iPhone,1,0,0
"@JeffreeStar hey jeffree I hope you see this message, I am scared, and my family is being directly hit by #Covid_19… https://t.co/dXVrBatuEh",1255216758673244162,140,2020-04-28 19:26:10,Twitter for Android,0,0,0
@JDiamond1 @emptywheel @VP They deleted the tweet and clearly nobody had the guts to mention it during the visit.  #sad,1255215974908932098,119,2020-04-28 19:23:03,Twitter for iPad,0,0,0
"Hard to believe that tomorrow is the last update for Star Wars #Battlefront2 #sad 

#battlefront3 ?",1255215302687756289,99,2020-04-28 19:20:23,Twitter Web App,2,0,0
"in all of the operations mgmt conference calls i've ever been on, another woman has participated maybe 2-3 times. t… https://t.co/I1k4I2xaSP",1255215094142623744,140,2020-04-28 19:19:33,Twitter Web App,1,0,0
@tedcruz Is @heidiscruz still upset about not having a house in the Hamptons? #sad,1255214961980309506,82,2020-04-28 19:19:02,Twitter Web App,0,0,0
"@Mike_Pence Why didn't you wear a mask and practice social distancing at the Mayo Clinic? FFS, you've just proven y… https://t.co/zKmRkHT23O",1255214871861436423,140,2020-04-28 19:18:40,Twitter Web App,0,0,0
"re-doing an assignment that didn't have any instructions that now does, feeling #sad",1255214133978546179,84,2020-04-28 19:15:44,Twitter Web App,0,0,0
Just put this music video on TMFF competition. #www.ever-changing.com. #heroin #musicvideo #drugs #truestory #saw… https://t.co/RCpmHa84Qx,1255213519546580994,138,2020-04-28 19:13:18,Instagram,0,0,0
Just put this music video on TMFF competition. #www.ever-changing.com. #heroin #musicvideo #drugs #truestory #saw… https://t.co/qTFKeGrcVD,1255213519362023424,138,2020-04-28 19:13:18,Instagram,0,0,0
🤣🤣🤣 Alzheimer Joe and Crooked Hillary are talking to each other via Zoom and calling it a Townhall. #sad,1255213201647497216,104,2020-04-28 19:12:02,Twitter for iPhone,1,0,0
""" One Day "" 

You'll search for me to 
Say sorry , 👅

But believe me that will 
Be too late .!! 🥀… https://t.co/uZKCv7lkCR",1255212881798287360,122,2020-04-28 19:10:46,Twitter for Android,0,0,0
What I love about twitter is the utter #sausagefest that happens when a woman shows a bit of leg or tweets that she… https://t.co/7Z7z82lEMO,1255212414238437377,140,2020-04-28 19:08:54,Twitter for Android,2,0,0
@lpha23900678 @AndrewHolnessJM Private Doctors and their staff are doing the exact same thing as the hospitals. Onc… https://t.co/70YVBd2EhP,1255211983416197120,140,2020-04-28 19:07:12,Twitter for iPhone,0,0,0
"Covid-19 outbreaks in pork-processing plants have forced the closing facilities that typically process about 500,00… https://t.co/5fjy06LPMU",1255210656728379392,140,2020-04-28 19:01:55,Twitter Web Client,0,0,0
The sky is full of PM2.5 #sad,1255210396614606855,29,2020-04-28 19:00:53,"Cheap Bots, Done Quick!",0,0,0
"@PeterHamby Of all the relevant info. in the statement, THAT'S all you could come up with to comment upon?!?  #sad",1255210362800144384,114,2020-04-28 19:00:45,Twitter Web App,0,0,0
Your #NASCAR classic point standings after Phoenix! Harvick leads Logano and Hamlin. Kyle Larson sits in 4th. #SAD… https://t.co/dz6hr3Ozn0,1255210060529033216,139,2020-04-28 18:59:33,Twitter Web App,1,0,0
@jadenhossler i’m feeling #sad that you won’t pop in comatose nation😔😔,1255208552211320833,70,2020-04-28 18:53:34,Twitter for iPhone,1,0,0
@w_terrence Did you notice that the #morons in that office had @MSNBC (purveyors of all #Lies) on their TV. Talk ab… https://t.co/x8fl69xP6D,1255208343334989826,140,2020-04-28 18:52:44,Twitter Web App,0,0,0
"Is quarantine over yet? I want to get my mustang out and just drive with no destination in mind 😩
#mustang… https://t.co/jE8OpZB5Yx",1255208065978294274,131,2020-04-28 18:51:38,Twitter for Android,0,0,0
@DLoesch Good old Dana. Still working towards that everlasting divisive agenda she's spent her life trying to achie… https://t.co/HKaRm2KGAC,1255207218137489410,140,2020-04-28 18:48:16,Twitter for Android,1,0,0
@bloodydolyworld #sad rip lil peep 😔😔🙏🏽🙏🏽,1255206357671841792,41,2020-04-28 18:44:50,Twitter for iPhone,0,1,0
@DonaldJTrumpJr see what a fucking idiot your dad is? #SAD https://t.co/PlGhi3vd72,1255206202545405955,82,2020-04-28 18:44:13,Twitter for iPhone,0,0,0
@realDonaldTrump # 1 million people in USA with Cvirus #sad # where is my test and my neighbors test # 340 million… https://t.co/GnoEyPlG3e,1255206140843036673,139,2020-04-28 18:43:59,Twitter Web App,0,0,0
"Idk what I should do, @jakeyoncetv has used me, my words, and my image whilst denying me credit and it feels like I… https://t.co/pjwrrTaeZ0",1255206118575321088,140,2020-04-28 18:43:53,Twitter for Android,0,0,0
"Jealousy, Hate, Envy, #Sad to even be that way 🤦🏾‍♂️ time tell a lot, at this point let’s be honest 🥶",1255205502449061889,101,2020-04-28 18:41:27,Twitter for iPhone,0,0,0
@Sebrigd RIP x #Sad😔👍🏼 https://t.co/GwFY5u4SDI,1255205365878267905,46,2020-04-28 18:40:54,Twitter for iPhone,3,0,0
These @tiktok_us dances are really kind of pathetic and sad and also? Gross #tiktokstop #thirsttrap #sad,1255205336723730435,104,2020-04-28 18:40:47,Twitter for iPhone,0,0,0
Sometimes i get so lonely i sit on my left hand till it gose numb then i put it on my right hand and pretend am hol… https://t.co/hP2ycxRNWh,1255205274555756551,140,2020-04-28 18:40:32,Twitter for Android,1,0,0
@bloodydolyworld #sad rip x,1255204556000165888,27,2020-04-28 18:37:41,Twitter Web App,1,0,0
@TAMUOSS When will I get my diploma🥺😭 #sad #graduate,1255204341742526464,52,2020-04-28 18:36:50,Twitter for iPhone,0,0,0
Last week Kelly saw me barked at me then WALKED UP TO ME BY HERSELF AND KISSED ME AND SNUGGLED ME. I was so excited… https://t.co/MMza7iK59y,1255204254978990081,140,2020-04-28 18:36:29,Twitter for Android,0,0,0
Too much pressure. #Sad Chai! Rest well! https://t.co/jUP15pHwvI,1255204072321355785,64,2020-04-28 18:35:46,Twitter for Android,1,0,0
@Kevinliptakcnn @Bencjacobs Way to model appropriate compliance with social distancing guidelines @VP. Like @POTUS… https://t.co/SUGRREXXKV,1255203590194507776,139,2020-04-28 18:33:51,Twitter Web App,10,2,0
#tuesday WORKOUT thegiveteam #gym #motivation #inspiration #fun #likeforlikes #followers #workout #fitness… https://t.co/SANmue81SP,1255203569130758146,131,2020-04-28 18:33:46,Instagram,1,0,0
Got a rejection email from a place I wanted to work bc my GPA was lower than the minimum requirement despite being… https://t.co/Cwsj9W5IzE,1255203505951965190,139,2020-04-28 18:33:31,Twitter for iPhone,0,0,0
@nyctimmy i always heard ab him but i never looked into him 😔😔😔 #sad,1255203470556225539,68,2020-04-28 18:33:22,Twitter for iPhone,0,0,0
"@alisajoy331 I, for one, will be very #Sad.  I will be all boo-fucking-hoo when they are dragged from the White Hou… https://t.co/G4KXyOOeka",1255203322169982976,140,2020-04-28 18:32:47,Twitter for Android,1,0,0
"Feeling pretty down today. Covid-19 lockdown has hit our family quite a bit, I’m off work, wife has no work and now… https://t.co/QWd3mPB615",1255203214707867651,140,2020-04-28 18:32:21,Twitter for iPhone,0,0,0
#BreakingNews 4U #TrumpOwnsEveryDeath #TrumpVirus #Sad Irresponsible #COVID19 #UnfitForOffice: Yes. That '#somebody… https://t.co/N5mAL0c5W3,1255203103814516736,140,2020-04-28 18:31:55,Twitter for Android,1,0,0
"This is not normal.  #sad  Where are the medical records? If he wins, he will step down due to medical.  You would… https://t.co/PZHOpmdg1s",1255202975078928385,139,2020-04-28 18:31:24,Twitter Web App,0,0,0
I cant belieb i have to go back to work soon #sad #scared #mad #overwhelmed,1255202931080597504,75,2020-04-28 18:31:13,Twitter for iPhone,9,1,0
@jadenhossler i didn’t get a notification for this feeling #sad,1255202484408274950,63,2020-04-28 18:29:27,Twitter for iPhone,4,0,0
@MayoClinic @VP and you didn't enforce it. #sad for your patients.,1255202185115205641,66,2020-04-28 18:28:16,Twitter for Android,0,0,0
"One of the biggest disappointments of all time, in anything not just TV. Arya’s Night King kill was 🔥 but everythin… https://t.co/JJ9vtIi7uI",1255202138269134849,140,2020-04-28 18:28:04,Twitter for iPhone,1,0,0
#tuesday WORKOUT TODAY #gym #motivation #inspiration #fun #likeforlikes #followers #workout #fitness… https://t.co/YinxfXmCjv,1255202006760914947,125,2020-04-28 18:27:33,Instagram,1,0,0
"Kelly is a big, big, big 10 year old black lab. Every week she would bark at me and my partner, in only the last fe… https://t.co/Q0RMjs2j02",1255201766489985025,140,2020-04-28 18:26:36,Twitter for Android,0,0,0
"@BrianPallister Your government has been a big fail during this pandemic! Parroting others, isn’t a plan. #Sad #mbpoli",1255201695434338305,118,2020-04-28 18:26:19,Twitter for iPhone,4,0,0
"I still question myself that why do I still love you when there is no hope for you to return to me 😒😒😒

#quoteoftheday 
#Sad",1255201694482235393,124,2020-04-28 18:26:19,Twitter for Android,0,0,0
"Paint away your blues! Don't feel them!
#acryliconpaper
#quarantine #quarantineandchill 
#art #artistsoninstagram… https://t.co/eupp3UfuXl",1255201687146385408,138,2020-04-28 18:26:17,Twitter for Android,2,0,0
Anyone else’s sports folder on their phone look like this yet? 😤😭😢 #lockdownuk #sport #autoicloud #missingsport… https://t.co/FcsvHKqJtK,1255200785509515265,136,2020-04-28 18:22:42,Twitter for iPhone,0,0,0
You've Been Trumped Official #Trailer 1 #watch #this #movie #trumplies 2012 #DonaldTrump #USA #Sad #trash… https://t.co/a63ZLyuvyx,1255200676025516033,130,2020-04-28 18:22:16,Twitter Web Client,1,0,0
"I'm not okay lololol, I'm a pool girl(pool guy whatevr) besides being a Youtuber and there our several dogs on our… https://t.co/11Q0RtGwAM",1255200460119568385,139,2020-04-28 18:21:24,Twitter for Android,0,0,0
"@james66132717 @DonaldJTrumpJr Sad you’d be triggered enough to comment back. #sad, really.",1255199967733600261,91,2020-04-28 18:19:27,Twitter for iPhone,0,0,0
"@kg2020292929 @otto_maddoxx @atrupar @hunterw Thanks for stating it clearly, ”yeah he was lied to.”
Not many people… https://t.co/ub0ak4Aw0G",1255199842713788416,140,2020-04-28 18:18:57,Twitter for iPad,0,0,0
@Lrihendry @SexCounseling @realDonaldTrump #sad  Must have hurt when they dropped you on your head!  #GOPDeathCult… https://t.co/791nEkWZ5g,1255199818949025806,139,2020-04-28 18:18:51,Twitter for iPhone,0,0,0
@Amber_Davies7 Can't be anything other than jealousy.... #sad,1255199442036232193,61,2020-04-28 18:17:22,Twitter for Android,0,0,0
"Covid managed to get me about $6,000 in debt in 3 months when I have worked my ass off for years to stay debt free!… https://t.co/3z51Bda5Wq",1255197588065640453,140,2020-04-28 18:10:00,Twitter for iPhone,0,0,0
"The US surpassed the 1,000,000 #COVID19 cases mark. #sad",1255196143249772544,56,2020-04-28 18:04:15,Twitter for iPhone,0,0,0
"I used to have 2 followers now 0 , if you follow me for me to follow you then just don't 🥺 #sad",1255196054255001601,95,2020-04-28 18:03:54,Twitter for Android,0,0,0
@SexCounseling @realDonaldTrump What are you #smoking Doctor?   #COVID19 #sad #usa #MAGA2020 oh I guess we are #1 t… https://t.co/4IKAdc5JLW,1255196046218723332,140,2020-04-28 18:03:52,Twitter for iPhone,0,0,0
And Tom’s desperately hoping Chris will friend him...🤷🏼‍♂️ #Sad https://t.co/H8wQYc867M,1255195352908460033,87,2020-04-28 18:01:07,Twitter for iPhone,300,18,0
All the tech we review goes to our fans!!! New show starts soon! Don't miss out!!! Just stay tuned and fallow...… https://t.co/tt5s9F81AQ,1255195149631709184,137,2020-04-28 18:00:18,IFTTT,1,1,0
@Alyssa_Milano WTF took you so long.  You were pressured to speak up and turned your back on her all to show allegi… https://t.co/lq2UG8Jays,1255194975199014913,140,2020-04-28 17:59:37,Twitter for iPhone,0,1,0
That is very #SAD and completely #UNCONSCIONABLE!!! https://t.co/za88XuYsVo,1255194450961338368,75,2020-04-28 17:57:32,Twitter for Android,0,2,0
"#MeghanMarkle has turned #Harry into a Muppet that does everything she tells him to do.
#Sad https://t.co/YS5Evns2VA",1255194334904844289,116,2020-04-28 17:57:04,Twitter for Android,1,0,0
@KFIAM640 How many of those were suicides?  How come you are not reporting those stats?  The numbers are up!! #sad,1255194297931972611,114,2020-04-28 17:56:55,Twitter for iPhone,0,0,0
@Dawgfan @ScottAdamsSays Scott has been increasingly irritable over the last three weeks.  Probably due to social i… https://t.co/nmJXoxv6eF,1255193727166865408,140,2020-04-28 17:54:39,Twitter for iPhone,2,0,0
"idk which is the best part, the way harry is totally gone for zayn and can't look away or the moment zayn notices a… https://t.co/OoG5EHWR16",1255193695843991554,140,2020-04-28 17:54:32,Twitter Web App,3,0,0
Demented J Turncoat .@realDonaldTrump is all to happy to send  flight demonstration teams to fly over hospitals to… https://t.co/CnwL4jjOYO,1255193394055450625,139,2020-04-28 17:53:20,Twitter for iPhone,0,0,0
"@MarkDice @CNN BREAKING NEWS: @MarkDice is still a pathetic grifter, trying desperately to cling to the coattails o… https://t.co/tVZdNRvofS",1255193386761551876,140,2020-04-28 17:53:18,Twitter for Android,0,0,0
"she is as pretty as roses🌹
#art #anime #sad #thoughts #rose https://t.co/ee3ofwiqxA",1255193355488804864,83,2020-04-28 17:53:10,Twitter Web App,0,0,0
"Crying with glasses is hard. Either you leave them on and risk smudging them. 
Or you take them off and cant see. S… https://t.co/yJrQzmmdEP",1255193093797818368,140,2020-04-28 17:52:08,Twitter for Android,0,0,0
@RosieBarton Let’s get those kids back to school in Quebec! #sad #StayHome,1255193030832898050,74,2020-04-28 17:51:53,Twitter for iPhone,0,0,0
"https://t.co/B5ArJreB1y

A little song I wrote

#song #music #video #youtube #yt #sad #remember #art",1255192973836509187,100,2020-04-28 17:51:39,Twitter Web App,0,0,0
"@thehill I thought the @gop preferred guns. Dang, not even loyal to the @nra. #sad",1255192959865229313,82,2020-04-28 17:51:36,Twitter Web App,3,0,0
@BrianKarem @realDonaldTrump @ddale8 He’s never been held accountable and always got away with lying. So no surprise. #sad,1255192483614646275,122,2020-04-28 17:49:43,Twitter for iPhone,0,0,0
"@Ncibana @pumpkinangel09 @OscarMabuyane @NMandelaBay Ndiyathandabuza ubana akhona phaya,went there two weeks ago fo… https://t.co/4ZD877yYof",1255192180395835392,140,2020-04-28 17:48:30,Twitter for Android,1,0,0
I lost my Stitch mask this morning 😥 #stitch #disney #liloandstitch #homemade #sad #morning #lost #health #safety… https://t.co/F9aqhHuTOI,1255192076641341440,138,2020-04-28 17:48:06,Instagram,2,0,0
"Don’t be sorry! I trusted you, my fault not yours! #sad",1255191795509551106,55,2020-04-28 17:46:59,Twitter for iPhone,0,0,0
"@BernardJMolloy6 @sweenboy45 @MLC_biker @IrishMoneyGuide @thejournal_ie Touch a nerve did I? 

The only one with an… https://t.co/wat00nsb34",1255190925527134209,140,2020-04-28 17:43:31,Twitter for Android,1,0,0
"Hey .@Lakers whatcha gonna do with that federal PPP money, you should be ashamed. Please change my mind… https://t.co/hG0zA3hiF8",1255190688196702215,128,2020-04-28 17:42:35,Twitter for iPad,0,0,0
Today we remember the 165 Men &amp; Women who lost their lives because of a workplace incident or illness in Alberta! I… https://t.co/rlCzfW1EeM,1255190634140323842,144,2020-04-28 17:42:22,Twitter for Android,0,0,0
"Today is not a great day. My dog has his birthday today and he was spoiled, I am totally prevented at the end and j… https://t.co/qeEaT6FZNI",1255189545731198977,140,2020-04-28 17:38:02,Twitter Web App,0,0,0
@washingtonpost @gtconway3d Will?!?! He's done that in a way the likes of which the world has never seen before!! M… https://t.co/6iCjpn00NH,1255189332085936132,140,2020-04-28 17:37:11,Twitter for iPad,0,0,0
"if you feel Connected RT Now!
#shayari #love #poetry #urdu #urdupoetry #shayarilover #hindi #shayar #quotes… https://t.co/BYIZ1TULgj",1255187875286724610,132,2020-04-28 17:31:24,LaterMedia,0,0,0
"No I don't want to see replays of D-Rose's ACL injury from eight years ago, thanks!! #Bulls #Sad",1255187717538930695,96,2020-04-28 17:30:46,Twitter Web App,0,0,0
So weird having my last classes at home. I am #sad,1255187646227365888,50,2020-04-28 17:30:29,Twitter for iPhone,3,1,0
Crystal healing reading $40 transform your life and Boost your Energy and Awaken your chakras. Today dm call or tex… https://t.co/HloCL5aLOi,1255187337140715520,140,2020-04-28 17:29:16,Twitter for iPhone,0,0,0
@HouseVetAffairs @RepTomGraves @IRSnews https://t.co/EVbQd7MAxI Every time trump has insulted veterans – just throu… https://t.co/WVyeIwC82A,1255186106036953091,140,2020-04-28 17:24:22,Twitter Web App,0,0,0
@nedryun @realDonaldTrump And your plan is? #SAD,1255185646416801795,48,2020-04-28 17:22:32,Twitter Web App,0,0,0
@GBPdaily @joearrigo if I’m A-Rod trade the fuck outta me... This is #sad. I hope he ends up with the #Bears... 👎🏾,1255185224482217985,114,2020-04-28 17:20:52,Twitter for iPhone,1,0,0
Killed it with leg day yesterday. LITERALLY KILLED MY KNEE 😭😭😭 Any advice on how to treat A Meniscus injury from ho… https://t.co/QxifMP7GiO,1255184615074979846,140,2020-04-28 17:18:27,Instagram,0,0,0
@PressSec @realDonaldTrump The White House = House of Lies. #Sad #Pathetic #UnAmerican #VoteBlueToSaveAmerica,1255184013385334789,109,2020-04-28 17:16:03,Twitter Web App,0,0,0
@angelikachkaa @Catlover_99 @motenpr @GovRonDeSantis @HealthyFla @MayorGimenez @ReadyBroward @pbcgov Well this enti… https://t.co/56PDqQNDp6,1255183530616856576,140,2020-04-28 17:14:08,Twitter for iPhone,0,0,0
"All I want is for everyone to be a shining beacon of righteous conduct. Is that too much to ask?
#sad… https://t.co/9zBJ2lE2yi",1255182344543223811,126,2020-04-28 17:09:25,Twitter Web App,36,3,0
@Wendys Got Rid Of There #chickenwraps Im M A D Right Now. #Sad #Hungary #why,1255182244341149697,77,2020-04-28 17:09:01,Twitter for Android,0,0,0
"@bayouwilson Had he not been a famous musician, people would still be skeptical of his intentions. 
#sad",1255180784056578050,104,2020-04-28 17:03:13,Twitter for iPhone,1,0,0
@atensnut Joe is lost and looking for found #sad,1255180433471475714,48,2020-04-28 17:01:50,Twitter Web App,11,0,0
"NEWS! Who in the HECK in FLORIDA Comes on the NEWS Just Now as a LANDLORD and SHOWS their TENANTS TAX REFUND, SAYS… https://t.co/IhkfCQign7",1255180226591670273,139,2020-04-28 17:01:00,Twitter for Android,0,0,0
"drip drip drip drip drip
god dang water heater broke
pour me some whiskey

#hillbillyblues #hillbillyhaikus #sad… https://t.co/wGddtwcIGP",1255180035696128001,137,2020-04-28 17:00:15,Twitter Web App,0,0,0
"@bill_wimmer @FriendMangani @JDBurrough @Lrn_To_Read_RTL @stnickademus69 @RealCandaceO She just joined this month,… https://t.co/Q2w0E1o9LD",1255179726202851329,139,2020-04-28 16:59:01,Twitter for Android,3,0,0
"@HenryVI34339542 When I hear her speak I can tell she fears public speaking and get very nervous, you can hear the… https://t.co/yDLaYyHmlu",1255179539795378177,139,2020-04-28 16:58:17,Twitter for iPad,3,0,0
@krgv Voluntary? 😲 That's a symptom of no backbone. #Sad,1255179392684351496,56,2020-04-28 16:57:41,Twitter for Android,0,0,0
I will just lay here. My heart hurts and im all alone. I feel like a failure. My baby girl needs help and i cant do… https://t.co/3a2EWddkcW,1255179164493189121,140,2020-04-28 16:56:47,Twitter for Android,0,0,0
@missbeckyx @asda I’ve had the same with last 2 bags from coop. I think they might be coming out of season #sad 🥔,1255179039838482434,113,2020-04-28 16:56:17,Twitter for iPhone,0,0,0
I have a new pet. Millions of tiny microbes in my #sourdough starter. Excited for Thursday's bread making when I sh… https://t.co/kXVzE7K9ff,1255178427906371584,140,2020-04-28 16:53:51,Twitter for Android,0,0,0
"Please not me years ban 3, am i not batting cricket? .
#cricket #pakistan #UmarAkmal #fixing #banned #lockdown #sad https://t.co/fsHDzqBY6X",1255178417013772289,139,2020-04-28 16:53:49,Twitter for Android,3,1,0
@HowardStern Can't believe what a scumbag sellout you became.  Guess the Hampton party invites are more important than a spine.  #sad,1255178405668143107,133,2020-04-28 16:53:46,Twitter for Android,0,0,0
Capitalism is destined to collapse into a welfare state as a result of greed. #Sad https://t.co/zvCrueQCzG,1255178353537146884,106,2020-04-28 16:53:34,Twitter for iPhone,0,0,0
@partytime1776 @4annegs @LisaMei62 @SidneyPowell1 5G will probably play a huge part. So #sad that millions will del… https://t.co/vYpbEr06ef,1255177681911545856,140,2020-04-28 16:50:54,Twitter Web App,0,0,0
@Complex French is honestly and truly hot garbage. Sad proof that even talentless and stupid people can not only su… https://t.co/JgAjGKToIA,1255177215177883651,140,2020-04-28 16:49:02,Twitter for iPhone,0,0,0
last week @ my job. getting a little sad saying goodbye to patients i might never see again.. #thankful #sad #bringbackhashtags,1255176679602950146,127,2020-04-28 16:46:55,Twitter for iPhone,2,0,0
It has been proven time and again that #tRump is the #stupidest person to hold a government position in the US hist… https://t.co/Cbqoqzx2zb,1255175819800064001,140,2020-04-28 16:43:30,Twitter Web App,0,0,0
"@PressSec @realDonaldTrump Well, you should get the numbers correct and not spread fake news

Russia, Germany, Ital… https://t.co/j0JIFaXpye",1255175460650135556,140,2020-04-28 16:42:04,Tweetbot for iΟS,0,0,0
Ordered Thomas Piketty's Capital and Ideology over a MONTH ago. Really disappointed because I was looking forward t… https://t.co/oikuo6YHBe,1255175022752169990,140,2020-04-28 16:40:20,Twitter for Android,0,0,0
